Platform,SPN,User Display Name,Display Types,TIME,Event,Config,Dependency,Access Level (Wintrac),Unit of Measurement,Event log when alarm code(s) set,Event Log When Parameter Changes?,Auto Log at Power ON?,Auto Log at Noon (12:05 PM)?,Additional Reqs,Documentation Notes,Access Level (WinTrac)
DEET,0x0202,Evaporator Low Speed Fan Motor,Table Only,True,FALSE,FALSE,No Dependency,User,,217:24; 13:26; 13:32; 219:46;,False,False,False,,,
Nebula-Galaxy,0x0202,Evaporator Fan Relay Zone 1,Table Only,False,TRUE,FALSE,No Dependency,Technician,,112,False,False,False,,,
Nebula-Galaxy,0x0203,Evaporator Fan Relay Zone 2,Table Only,False,TRUE,FALSE,No Dependency,Technician,,112,False,False,False,,,
DEET,0x0203,Evaporator High Speed Fan Motor,Table Only,True,FALSE,FALSE,No Dependency,User,,217:24; 13:26; 13:32; 219:46;,False,False,False,,,
Navigator,0x0205,Spare #1,Graph and Table,True,FALSE,FALSE,Spare 1 Temperature Sensor configuration = connected/enabled,,,49,False,False,False,This parameter shall default not display.,No Spare temp. sensor installed as default on Navi. Not initially supported at production launch.,User
Nebula-Galaxy,0x0205,Evaporator Coil Temperature Zone 2,Table and Graph,True,FALSE,FALSE,No Dependency,User,Temperatures (◦C/◦F )MT Zone 2,"2, 9",False,False,False,,,
DEET,0x0205,Spare #1,Graph and Table,True,FALSE,FALSE,Spare 1 Temperature Sensor configuration = connected/enabled,User,,1:49,True,False,False,This parameter shall default not display.,No Spare temp. sensor installed as default on Navi. Not initially supported at production launch.,
AMT,0x0205,Spare #1,Graph and Table,True,FALSE,FALSE,No Dependency,User,"Temperatures (◦C/◦F )
MT Zone 1",49,False,False,False,,"P.Carr 11th July 22: 
No dependency at production launch. 

Future Scope (post launch): allow ""spare sensor"" to be configurable as ""installed/not installed"" via HMI/wintrac. Dependency: only display this parameter in SW data log when Spare temp. sensor is configured as installed",
Railblazer,0x0206,Engine Starter Solenoid Status,Table Only,FALSE,TRUE,FALSE,No Dependency,Technician,,,False,False,False,,"P.Carr 21st July 23 - this should be included in RB. 
RB team initially removed  - I am adding back. 
It is very helpful for AMT to confirm during start sequence that starter motor engaged and is used on RB.",
DEET,0x0206,EngineStarterSolStatus,Table Only,False,TRUE,FALSE,No Dependency,Technician,,,True,False,False,Log event: when starter output changes states,,
DEET,0x0209,Active Alarm,Table Only,True,FALSE,FALSE,No Dependency,User,,,False,False,False,,,
Railblazer,0x0209,Active Alarm,Graph and Table,FALSE,TRUE,FALSE,No Dependency,User,,,False,False,False,,,
DEET,0x0260,Compressor State,Table Only,True,FALSE,FALSE,No Dependency,User,,2:10; 42:10; 13:26; 42:93; 42:95; 42:99; 42:236,False,False,False,,,
DEET,0x028C,HGBV Duty Cycle,Table Only,True,FALSE,FALSE,No Dependency,Technician,,2:10; 42:10; 13:26; 42:93; 42:95; 42:99; 42:236,False,False,False,,,
DEET,0x028D,LIV Duty Cycle,Table Only,True,FALSE,FALSE,No Dependency,Technician,,2:10; 42:10; 13:26; 42:93; 42:95; 42:99; 42:236,False,False,False,,,
Nebula-Galaxy,0x02DE,Economizer Pressure,Table and Graph,True,FALSE,FALSE,No Dependency,Technician,Pressures (PSI/Bar),88,False,False,False,,,
DEET,0x02DE,Economizer Pressure,Graph and Table,True,FALSE,FALSE,No Dependency,Technician,,,False,False,False,,,
DEET,0x02E0,Battery Charger Input Frequency,Table Only,True,FALSE,FALSE,No Dependency,Technician,,,False,False,False,,,
DEET,0x02E1,Battery Charger AC Input Voltage,Table Only,True,FALSE,FALSE,No Dependency,Technician,,,False,False,False,,,
DEET,0x02EA,Battery Charger Status,Table Only,True,FALSE,FALSE,No Dependency,Technician,,,False,False,False,,,
DEET,0x02FB,Economizer Bypass Valve Cmd,Table Only,True,FALSE,FALSE,No Dependency,Technician,,2:10; 42:10; 13:26; 42:93; 42:95; 42:99;,False,False,False,,,
DEET,0x02FC,Economizer Liquid Line Solenoid Cmd,Table Only,True,FALSE,FALSE,No Dependency,Technician,,2:10; 42:10; 13:26; 42:93; 42:95; 42:99;,False,False,False,,,
Nebula-Galaxy,0x02FC,Economizer Liquid Line Solenoid Command,Table Only,False,TRUE,FALSE,No Dependency,Technician,,"10,26,93,95",False,False,False,EconLLS,,
DEET,0x02FD,Heater1 Cmd,Table Only,True,FALSE,FALSE,No Dependency,Technician,,217:24; 217:530: 217:531,False,False,False,,,
DEET,0x02FE,Heater2 Cmd,Table Only,True,FALSE,FALSE,No Dependency,Technician,,217:24; 217:530: 217:531,False,False,False,,,
Nebula-Galaxy,0x02FF,Liquid Injection Valve Command,Table Only,False,TRUE,FALSE,No Dependency,Technician,,121,False,False,False,Liquid Injection Valve,,
AMT,0x0310,Restart Attempts Counter Code10 FMI4,Table Only,False,TRUE,FALSE,No Dependency,Technician,,10,True,False,False,,8th Sept 22: Added by P.Carr to aid in diagnosis of code 10-4 probation duration suspect issues (following discussion/review with ETC Dev. Team on how to diagnose further and for potential field reported issues),
DEET,0x0350,RTC Current Time,Table Only,True,FALSE,FALSE,No Dependency,User,,,False,False,False,,,
AMT,0x0356,Door Open Defrost - Zone 1,Table Only,False,TRUE,FALSE,No Dependency,User,,,True,False,False,,Event log which indicates defrost request,
DEET,0x0360,Heater1 Duty Cycle,Table Only,True,FALSE,FALSE,No Dependency,User,,217:24; 217:530: 217:531,False,False,False,,,
DEET,0x0361,Heater2 Duty Cycle,Table Only,True,FALSE,FALSE,No Dependency,User,,217:24; 217:530: 217:531,False,False,False,,,
Nebula-Galaxy,0x0380,Pretrip Status,Table Only,False,TRUE,FALSE,No Dependency,Technician,,28,False,False,False,,,
Railblazer,0x0380,Pretrip Status,Table Only,False,TRUE,FALSE,No Dependency,User,,,False,False,False,Log event when Pretrip Status is entered & exited/completed (more Pretrip status's may be logged if applicable),,
DEET,0x0380,Pretrip Status,Table Only,False,TRUE,FALSE,No Dependency,User,,,False,False,False,Log event when Pretrip Status is entered & exited/completed (more Pretrip status's may be logged if applicable),"For DEET, this tracks the running pretrip status only",
AMT,0x0380,Pretrip Status,Table Only,False,TRUE,FALSE,No Dependency,User,,28,True,False,False,,,
Navigator,0x0380,Pretrip Status,Table Only,False,TRUE,FALSE,No Dependency,,,,False,False,False,Log event when Pretrip Status is entered & exited/completed (more Pretrip status's may be logged if applicable),,User
Nebula-Galaxy,0x0387,Pretrip Test Step,Table Only,False,TRUE,FALSE,Pretrip Status (0x0380) == True,Technician,,28,False,False,False,,,
Railblazer,0x0387,Pretrip Test Step,Table Only,False,TRUE,FALSE,No Dependency,Technician,,,False,False,False,,,
AMT,0x0387,Pretrip Test Step,Table Only,False,TRUE,FALSE,No Dependency,Technician,,,True,False,False,,,
AMT,0x0397,Flashload Status,Table Only,False,TRUE,FALSE,No Dependency,Technician,,,True,False,False,,,
Railblazer,0x0397,Flashload Status,Table Only,False,TRUE,FALSE,No Dependency,Technician,,,False,False,False,,,
Railblazer,0x03A3,Pilot Solenoid Current Draw,Table Only,False,TRUE,FALSE,No Dependency,Technician,,52,False,False,False,"Event log only when applicable alarm code is set
Units = Amps","DB - Added requirement on 28th July 2021
DB - Added additional Requirement for measurement to be logged in Amps (18th Nov 2021)",
Navigator,0x03A3,Pilot Solenoid Current Draw,Table Only,False,TRUE,FALSE,No Dependency,,,52,False,False,False,"Event log only when applicable alarm code is set
Units = Amps","DB - Added requirement on 28th July 2021
DB - Added additional Requirement for measurement to be logged in Amps (18th Nov 2021)",Technician
AMT,0x03A3,Hot Gas Solenoid Z1 Current Drawn,Table Only,False,TRUE,FALSE,No Dependency,Technician,,52,False,False,False,,,
DEET,0x03A4,HGBV Current Drawn,Table Only,False,TRUE,FALSE,No Dependency,Technician,,10:45,False,False,False,"Log on event based on the fault being set, as defined in column ""I""",,
Navigator,0x03A4,HGBV Current Draw,Table Only,False,TRUE,FALSE,No Dependency,,,45,False,False,False,"Event log only when applicable alarm code is set
Units = Amps","DB - Added requirement on 28th July 2021
DB - Added additional Requirement for measurement to be logged in Amps (18th Nov 2021)",Technician
AMT,0x03A4,HGBV Current Drawn,Table Only,False,TRUE,FALSE,No Dependency,Technician,,45,False,False,False,,,
Railblazer,0x03A4,HGBV Current Draw,Table Only,False,TRUE,FALSE,No Dependency,Technician,,45,False,False,False,"Event log only when applicable alarm code is set
Units = Amps","DB - Added requirement on 28th July 2021
DB - Added additional Requirement for measurement to be logged in Amps (18th Nov 2021)",
Nebula-Galaxy,0x03A4,Hot Gas Bypass Valve Current Drawn,Table and Graph,True,FALSE,FALSE,No Dependency,Technician,,45,False,False,False,,,
DEET,0x03A5,Fuel Solenoid Current Drawn,Table Only,False,TRUE,FALSE,No Dependency,Technician,,24:529,False,False,False,"Log on event based on the fault being set, as defined in column ""I""",,
Railblazer,0x03A5,Fuel Solenoid Current Drawn,Table Only,FALSE,TRUE,FALSE,No Dependency,Technician,,24:529,False,False,False,,,
Navigator,0x03A6,Engine Speed Solenoid Current Draw,Table Only,False,TRUE,FALSE,No Dependency,,,40,False,False,False,"Event log only when applicable alarm code is set
Units = Amps","DB - Added requirement on 28th July 2021
DB - Added additional Requirement for measurement to be logged in Amps (18th Nov 2021)",Technician
AMT,0x03A7,Intake Air Heater Current Drawn,Table Only,False,TRUE,FALSE,No Dependency,Technician,,15,False,False,False,,,
Navigator,0x03A7,Intake Air Heater Current Draw,Table Only,False,TRUE,FALSE,No Dependency,,,15,False,False,False,"Event log only when applicable alarm code is set
Units = Amps","DB - Added requirement on 28th July 2021
DB - Added additional Requirement for measurement to be logged in Amps (18th Nov 2021)",Technician
DEET,0x03A7,Intake Air Heater Current Drawn,Table Only,False,TRUE,FALSE,No Dependency,Technician,,102:816,False,False,False,"Log on event based on the fault being set, as defined in column ""I""",,
DEET,0x03B3,Engine Operating State,Table Only,True,FALSE,FALSE,No Dependency,Technician,,102:63,False,False,False,,,
Railblazer,0x03B3,Engine Operating State,Table Only,FALSE,TRUE,FALSE,No Dependency,Technician,,"63, 763",False,False,False,,P.Carr 21st July 23 - added alarm code 763 to list of alarm codes to event log parameter when alarm is set.,
Railblazer,0x03B5,ECU Engine Oil Level Switch,Table Only,FALSE,TRUE,FALSE,No Dependency,Technician,,"19, 31, 63, 66",False,False,False,,"P.Carr 24th July 23 - added alarm code 19, 31, 63, 66  to list of alarm codes to event log parameter when alarm is set.",
DEET,0x03B5,ECU Engine Oil Level Switch,Table Only,True,FALSE,FALSE,No Dependency,Technician,,,False,False,False,,,
DEET,0x03B6,ECU Engine Oil Pressure Switch,Table Only,True,FALSE,FALSE,No Dependency,Technician,,,False,False,False,,,
Railblazer,0x03B6,ECU Engine Oil Pressure Switch,Table Only,FALSE,TRUE,FALSE,No Dependency,Technician,,"19, 31",False,False,False,Log when applicable alarm code is set,"P.Carr 21st July 23 - added alarm code 19 to list of alarm codes to event log parameter when alarm is set. This parameter is only truly needed to log when alarms are set (refer to ""additional reqs"")",
Nebula-Galaxy,0x03B7,Heater Contactor Feedback Zone 2,Table Only,True,FALSE,FALSE,No Dependency,Technician,,317,False,False,False,,,
Nebula-Galaxy,0x03B8,Heater Contactor Feedback Zone 1,Table Only,True,FALSE,FALSE,No Dependency,Technician,,317,False,False,False,,,
Nebula-Galaxy,0x03C4,Active Control Mode,Table Only,False,TRUE,FALSE,No Dependency,Technician,,,False,False,False,,,
DEET,0x042B,Engine Ambient Air Temperature,Table Only,True,FALSE,FALSE,No Dependency,Technician,,,False,False,False,,,
DEET,0x042E,Barometric Pressure,Table Only,True,FALSE,FALSE,No Dependency,Technician,,,False,False,False,,,
Railblazer,0x042F,Barometric Pressure,Table Only,FALSE,TRUE,FALSE,No Dependency,Technician,,Not available,False,False,False,,,
DEET,0x0430,Fuel Temperature,Table Only,True,FALSE,FALSE,No Dependency,Technician,,102:607; 102:707,False,False,False,,,
Railblazer,0x0430,Fuel Temperature,Table Only,FALSE,TRUE,FALSE,No Dependency,Technician,,102:607; 102:707,False,False,False,,,
DEET,0x0432,Engine Starter Mode,Table Only,False,TRUE,FALSE,No Dependency,Technician,,,True,False,False,"Event log: when value changes, log new value",comes from ECU,
Railblazer,0x0432,Engine Starter Mode,Table Only,FALSE,TRUE,FALSE,No Dependency,Technician,,Not available,False,False,False,,,
AMT,0x0437,Bluebox Noise Constraint,Table Only,False,TRUE,FALSE,NoiseConstraintConfig<0xF911> = PIEK<1>,Technician,,,True,True,False,,,
AMT,0x043B,Battery Current - Filtered,Graph and Table,True,FALSE,FALSE,No Dependency,Technician,Currents (A),"15, 45, 52, 61, 67, 105, 106, 107, 110, 112, 143, 522",False,False,False,,Filtered Battery Current,
Nebula-Galaxy,0x043C,Truck/Trailer ID,Header,False,TRUE,TRUE,No Dependency,Technician,,,False,False,False,,,
Nebula-Galaxy,0x0469,Total Temperature Control Protection Hours,Table and Graph,False,FALSE,FALSE,No Dependency,Technician,,,False,False,True,,,
Navigator,0x048F,Auto Ambient Mode,Table Only,False,TRUE,FALSE,No Dependency,,,,False,False,False,Log entry and exit from constraint of this feature (ID 266),,User
AMT,0x048F,Auto Ambient (Mode) Active,Table Only,False,TRUE,FALSE,No Dependency,User,,,True,False,False,,,
Railblazer,0x048F,Auto Ambient Mode,Table Only,False,TRUE,FALSE,No Dependency,User,,,False,False,False,Log entry and exit from constraint of this feature (ID 266),,
Navigator,0x0490,Charge Equalization Active,Table Only,False,TRUE,FALSE,No Dependency,,,,True,False,False,Event log whenever parameter SPN state changes (ID 350),event log which indicates when battery charge equalisation procedure has initiated/completed.,Technician
AMT,0x0490,Charge Equalization Active,Table Only,False,TRUE,FALSE,No Dependency,Technician,,,True,False,False,,event log which indicates when battery charge equalisation procedure has initiated/completed.,
Railblazer,0x0490,Charge Equalization Active,Table Only,False,TRUE,FALSE,No Dependency,Technician,,,True,False,False,Event log whenever parameter SPN state changes (ID 350),event log which indicates when battery charge equalisation procedure has initiated/completed.,
AMT,0x049C,Pretrip Defrost - Zone 1,Table Only,False,TRUE,FALSE,No Dependency,User,,,True,False,False,,"Event log which indicates defrost request
FUTURE (post launch scope)",
Railblazer,0x049E,Start of Trip,Table Only,False,TRUE,FALSE,No Dependency,User,,,False,False,False,Log event if SOT (start of trip) slected,,
AMT,0x049E,Start of Trip,Table Only,False,TRUE,FALSE,No Dependency,User,,,True,False,False,,,
DEET,0x049F,Water in Fuel Status,Table Only,False,TRUE,FALSE,No Dependency,User,,TBD,True,False,False,Event log: when status changes,,
Railblazer,0x049F,Water in Fuel Status,Table Only,FALSE,TRUE,FALSE,No Dependency,Technician,,"516, 517",False,False,False,,,
AMT,0x04AE,UFD Detected,Table Only,False,TRUE,FALSE,No Dependency,Technician,,,True,False,False,,,
Railblazer,0x04AE,UFD Detected,Table Only,False,TRUE,FALSE,No Dependency,Technician,,,False,False,False,,,
AMT,0x04B2,Service Test Defrost - Zone 1,Table Only,False,TRUE,FALSE,No Dependency,User,,,True,False,False,,"Event log which indicates defrost request
FUTURE (post launch scope)",
AMT,0x04C0,SW Download Status,Table Only,False,TRUE,FALSE,No Dependency,Technician,,,True,False,False,,,
Railblazer,0x04C0,SW Download Status,Table Only,False,TRUE,FALSE,No Dependency,Technician,,,False,False,False,,,
AMT,0x04D2,Third Party 3A Current Draw,Table Only,True,FALSE,FALSE,No Dependency,Technician,,"61, 159",False,False,False,,"Timed log event, very helpful for diagnosis on battery faults on short cycling cycle sentry (to determine if third party devices are connected to the dedicated power connection source).",
Railblazer,0x04D2,Third Party 3A Current Draw,Table Only,TRUE,FALSE,FALSE,No Dependency,Technician,,"61, 159",False,False,False,,"Timed log event, very helpful for diagnosis on battery faults on short cycling cycle sentry (to determine if third party devices are connected to the dedicated power connection source). 
Added SPN allocation on 18th Nov 20 alongside code implementation for PL2 release. 
DB - Updated name to include '3A'  on 28th July 2021",
Navigator,0x04D2,Third Party 3A Current Draw,Table Only,True,FALSE,FALSE,No Dependency,,,"61, 159",False,False,False,,"Timed log event, very helpful for diagnosis on battery faults on short cycling cycle sentry (to determine if third party devices are connected to the dedicated power connection source). 
Added SPN allocation on 18th Nov 20 alongside code implementation for PL2 release. 
DB - Updated name to include '3A'  on 28th July 2021",Technician
DEET,0x04D3,LIV Current Drawn,Table Only,False,TRUE,FALSE,No Dependency,Technician,,10:121,False,False,False,"Log on event based on the fault being set, as defined in column ""I""",,
Nebula-Galaxy,0x04D3,Liquid Injection Valve Current Drawn,Table and Graph,True,FALSE,FALSE,No Dependency,Technician,,121,False,False,False,,,
DEET,0x04E1,System Phase 1 True Current,Table Only,True,FALSE,FALSE,No Dependency,Technician,,23:527; 220:321; 220:323; 220:324; 220:326; 220:327; 33:366,False,False,False,,,
DEET,0x04E2,System Phase 2 True Current,Table Only,True,FALSE,FALSE,No Dependency,Technician,,23:527; 220:321; 220:323; 220:324; 220:326; 220:327; 33:366,False,False,False,,,
DEET,0x04E3,System Phase 3 True Current,Table Only,True,FALSE,FALSE,No Dependency,Technician,,23:527; 220:321; 220:323; 220:324; 220:326; 220:327; 33:366,False,False,False,,,
DEET,0x04E4,Motor Phase 1 True Current,Table Only,True,FALSE,FALSE,No Dependency,Technician,,23:527; 220:321; 220:323; 220:324; 220:326; 220:327; 33:366,False,False,False,,,
DEET,0x04E5,Motor Phase 2 True Current,Table Only,True,FALSE,FALSE,No Dependency,Technician,,23:527; 220:321; 220:323; 220:324; 220:326; 220:327; 33:366,False,False,False,,,
DEET,0x04E6,Motor Phase 3 True Current,Table Only,True,FALSE,FALSE,No Dependency,Technician,,23:527; 220:321; 220:323; 220:324; 220:326; 220:327; 33:366,False,False,False,,,
DEET,0x04E7,System Phase Pair Shift,Table Only,True,FALSE,FALSE,No Dependency,Technician,,23:527; 220:321; 220:323; 220:324; 220:326; 220:327; 33:366,False,False,False,,,
DEET,0x04E8,Motor Phase Pair Shift,Table Only,True,FALSE,FALSE,No Dependency,Technician,,23:527; 220:321; 220:323; 220:324; 220:326; 220:327; 33:366,False,False,False,,,
DEET,0x04EB,System Phase Pair Average Frequency,Table Only,True,FALSE,FALSE,No Dependency,Technician,,23:527; 220:321; 220:323; 220:324; 220:326; 220:327; 33:366,False,False,False,,,
DEET,0x04EE,Motor Phase Pair Average Frequency,Table Only,True,FALSE,FALSE,No Dependency,Technician,,23:527; 220:321; 220:323; 220:324; 220:326; 220:327; 33:366,False,False,False,,,
AMT,0x04FF,OSP Profile Active,Table Only,False,TRUE,FALSE,No Dependency,Technician,,,True,False,False,,,
Railblazer,0x04FF,OSP Profile Active,Table Only,False,TRUE,FALSE,No Dependency,Technician,,,False,False,False,,,
DEET,0x0514,Pretrip Status (non-running),Table Only,False,TRUE,FALSE,No Dependency,User,,,False,False,False,Log event when Pretrip Status is entered & exited/completed (more Pretrip status's may be logged if applicable),"For DEET, this tracks the non-running pretrip status only",
AMT,0x0517,Alert Defrost - zone 1,Table Only,False,TRUE,FALSE,No Dependency,User,,,True,False,False,,Event log which indicates defrost request,
Railblazer,0x0517,Alert Defrost,Table Only,False,TRUE,FALSE,No Dependency,User,,,True,False,False,Log event if parameter value changes.,"DB - Added 28th July 2021
P.Carr 21st July 23: added missing acronym to list - ALTDF",
Navigator,0x0517,Alert Defrost,Table Only,False,TRUE,FALSE,No Dependency,,,,True,False,False,Log event if parameter value changes.,DB - Added 28th July 2021,User
Railblazer,0x0538,Wake Reason,Table Only,False,TRUE,FALSE,No Dependency,Technician,,,False,False,False,,,
AMT,0x0538,Wake Reason,Table Only,False,TRUE,FALSE,No Dependency,Technician,,,True,True,False,,,
AMT,0x0541,Component Flashload Selection,Table Only,False,TRUE,FALSE,No Dependency,Technician,,,True,False,False,,,
Railblazer,0x0541,Component Flashload Selection,Table Only,False,TRUE,FALSE,No Dependency,Technician,,,False,False,False,,,
DEET,0x0548,Engine Break-In Status,Table Only,False,TRUE,FALSE,No Dependency,Technician,,,False,False,False,"Log event when a change in engine break-in status only for failed, completed, or timed out.","Did not include enumerations for 0, 1, or 2 (unavilable, ready, and loading). 
3	FAILED
4	COMPLETED
5	TIMED_OUT",
Railblazer,0x0548,EngineBreakInMode,Table Only,FALSE,TRUE,FALSE,No Dependency,Technician,,Not available,False,False,False,,,
Railblazer,0x0578,Engine Break-in Complete,Table Only,False,TRUE,FALSE,No Dependency,Technician,,,False,False,False,Log completed time when event log for Engine Break-in Status (0x0548) occurs.,,
AMT,0x0584,Third Party 10A Current Draw,Table Only,True,FALSE,FALSE,No Dependency,Technician,,"61, 159",False,False,False,,"Timed log event, very helpful for diagnosis on battery faults on short cycling cycle sentry (to determine if third party devices are connected to the dedicated power connection source).",
Navigator,0x0584,Third Party 10A Current Draw,Table Only,True,FALSE,FALSE,No Dependency,,,"61, 159",False,False,False,,"Timed log event, very helpful for diagnosis on battery faults on short cycling cycle sentry (to determine if third party devices are connected to the dedicated power connection source). 
Added SPN on 14thJune 2021 as part of PL2.2",Technician
AMT,0x0587,Third Party 15A Current Draw,Table Only,True,FALSE,FALSE,No Dependency,Technician,,"61, 159",False,False,False,,"Timed log event, very helpful for diagnosis on battery faults on short cycling cycle sentry (to determine if third party devices are connected to the dedicated power connection source).",
Railblazer,0x0587,Third Party 15A Current Draw,Table Only,TRUE,FALSE,FALSE,No Dependency,Technician,,"61, 159",False,False,False,,"Timed log event, very helpful for diagnosis on battery faults on short cycling cycle sentry (to determine if third party devices are connected to the dedicated power connection source). 
Added SPN on 14thJune 2021 as part of PL2.2",
Navigator,0x0587,Third Party 15A Current Draw,Table Only,True,FALSE,FALSE,No Dependency,,,"61, 159",False,False,False,,"Timed log event, very helpful for diagnosis on battery faults on short cycling cycle sentry (to determine if third party devices are connected to the dedicated power connection source). 
Added SPN on 14thJune 2021 as part of PL2.2",Technician
Navigator,0x058A,Third Party 2A Current Draw,Table Only,True,FALSE,FALSE,No Dependency,,,"61, 159",False,False,False,,"Timed log event, very helpful for diagnosis on battery faults on short cycling cycle sentry (to determine if third party devices are connected to the dedicated power connection source). 
Added SPN on 14thJune 2021 as part of PL2.2",Technician
AMT,0x058A,Third Party 2A Current Draw,Table Only,True,FALSE,FALSE,No Dependency,Technician,,"61, 159",False,False,False,,"Timed log event, very helpful for diagnosis on battery faults on short cycling cycle sentry (to determine if third party devices are connected to the dedicated power connection source).",
Nebula-Galaxy,0x0593,Radiator Coolant Level Switch,Table Only,False,TRUE,FALSE,No Dependency,Technician,,37,False,False,False,,,
Nebula-Galaxy,0x0594,Damper Solenoid,Table Only,False,TRUE,FALSE,No Dependency,Technician,,TBD,False,False,False,,,
Nebula-Galaxy,0x0595,Water Pump On/Off Switch,Table Only,False,TRUE,FALSE,No Dependency,Technician,,205,False,False,False,,,
AMT,0x059D,Delta T Defrost - Zone 1,Table Only,False,TRUE,FALSE,No Dependency,User,,,True,False,False,,Event log which indicates defrost request,
AMT,0x05A5,Condenser Inlet Solenoid Current Drawn,Table Only,False,TRUE,FALSE,No Dependency,Technician,,107,False,False,False,,,
Nebula-Galaxy,0x05A6,Liquid Line Solenoid Current Drawn Zone 1,Table and Graph,True,FALSE,FALSE,No Dependency,Technician,,67,False,False,False,,,
AMT,0x05A6,Liquid Line Solenoid Z1 Current Drawn,Table Only,False,TRUE,FALSE,No Dependency,Technician,,67,False,False,False,,,
AMT,0x05A7,Suction Line Solenoid Z1 Current Drawn,Table Only,False,TRUE,FALSE,No Dependency,Technician,,110,False,False,False,,,
AMT,0x05A8,Receiver Tank Pressure Solenoid Current Drawn,Table Only,False,TRUE,FALSE,No Dependency,Technician,,105,False,False,False,,,
AMT,0x05AD,Purge Valve Current Drawn,Table Only,False,TRUE,FALSE,No Dependency,Technician,,106,False,False,False,,,
AMT,0x05AE,Return Air Temperature - Zone 2,Graph and Table,True,FALSE,FALSE,ZoneConfiguration<0xF824> is greater than 1,User,"Temperatures (◦C/◦F )
MT Zone 2","3, 280",False,False,False,,,
AMT,0x05AF,Discharge Air Temperature - Zone 2,Graph and Table,True,FALSE,FALSE,ZoneConfiguration<0xF824> is greater than 1,User,"Temperatures (◦C/◦F )
MT Zone 2","4, 280",False,False,False,,,
Nebula-Galaxy,0x05AF,Discharge Air Temperature Zone 2,Table and Graph,True,FALSE,FALSE,No Dependency,Technician,Temperatures (◦C/◦F )MT Zone 2,4,False,False,False,,,
AMT,0x05B0,Evaporator Coil Temperature - Zone 2,Graph and Table,True,FALSE,FALSE,ZoneConfiguration<0xF824> is greater than 1,User,"Temperatures (◦C/◦F )
MT Zone 2","2, 9, 280",False,False,False,,,
Navigator,0x05CC,Electric Motor Rotation,Table Only,False,TRUE,FALSE,No Dependency,,,"10, 21, 22, 23, 24, 26, 32, 48, 273, 274, 276, 277, 526, 555",False,False,False,PC 27th May 2021 - new SPN to be logged as event log to support HPE req. ID 5236 (421 - Electric Motor Rotation - Logging/Reporting),"Positive (0)   - represents counter clockwise rotation (default setting)
Negative (1) - represents clockwise rotation",Technician
AMT,0x05CC,Electric Motor Rotation,Table Only,False,TRUE,FALSE,No Dependency,Technician,,"7, 21, 22, 23, 24, 26, 32, 36, 48, 273, 274, 276, 277, 526, 555",True,False,False,,"Positive (0)   - represents counter clockwise rotation (default setting)
Negative (1) - represents clockwise rotation",
Railblazer,0x05CC,Electric Motor Rotation,Table Only,False,TRUE,FALSE,No Dependency,Technician,,"10, 21, 22, 23, 24, 26, 32, 48, 273, 274, 276, 277, 526, 555",False,False,False,PC 27th May 2021 - new SPN to be logged as event log to support HPE req. ID 5236 (421 - Electric Motor Rotation - Logging/Reporting),"Positive (0)   - represents counter clockwise rotation (default setting)
Negative (1) - represents clockwise rotation",
Nebula-Galaxy,0x05D1,Combo Device Control DC/AC Converter,Table Only,False,TRUE,FALSE,No Dependency,Technician,,579,False,False,False,,,
Nebula-Galaxy,0x05D2,Combo Device DC/AC Requested Speed,Table and Graph,True,FALSE,FALSE,No Dependency,Technician,,579,False,False,False,Compressor Speed,,
Nebula-Galaxy,0x05D3,Combo Device System Enable,Table Only,False,TRUE,FALSE,No Dependency,Technician,,265,False,False,False,MobileSystemEnable`,,
Nebula-Galaxy,0x05D6,Combo Device Control DC/DC Converter,Table Only,False,TRUE,FALSE,No Dependency,Technician,,265,False,False,False,,,
Nebula-Galaxy,0x05D7,Combo Device Low Voltage Setpoint,Table and Graph,True,FALSE,FALSE,No Dependency,Technician,,265,False,False,False,,,
Nebula-Galaxy,0x05D9,Combo Device Communitcation Status,Table Only,False,TRUE,FALSE,No Dependency,Technician,,265,False,False,False,DCDCCommsStatus,,
Nebula-Galaxy,0x05DA,Combo Device Inverter Status,Table Only,False,TRUE,FALSE,No Dependency,Technician,,579,False,False,False,,,
Nebula-Galaxy,0x05DB,Combo Device Inverter Ready,Table Only,False,TRUE,FALSE,No Dependency,Technician,,579,False,False,False,,,
Nebula-Galaxy,0x05DC,Combo Device DCDC Error Status,Table Only,False,TRUE,FALSE,No Dependency,Technician,,265,False,False,False,DCDCErrorStatus,,
Nebula-Galaxy,0x05DD,Combo Device DC/DC Current,Table and Graph,True,FALSE,FALSE,No Dependency,Technician,Currents (A),265,False,False,False,DCDCCurrent,,
Nebula-Galaxy,0x05DE,Combo Device DC/DC Power,Table and Graph,True,FALSE,FALSE,No Dependency,Technician,,265,False,False,False,DCDCPower,,
Nebula-Galaxy,0x05DF,Combo Device DC/AC Temp,Table and Graph,True,FALSE,FALSE,No Dependency,Technician,Temperatures (◦C/◦F ) MT Zone 1,579,False,False,False,InverterTemp,,
Nebula-Galaxy,0x05E0,Combo Device DC/DC Voltage,Table and Graph,True,FALSE,FALSE,No Dependency,Technician,Voltage (V),265,False,False,False,DCDCVoltage,,
Nebula-Galaxy,0x05E1,Combo Device DC/AC Inverter Status,Table Only,False,TRUE,FALSE,No Dependency,Technician,,579,False,False,False,InverterStatus,,
