Platform,SPN,User Display Name,Display Types,TIME,Event,Config,Dependency,Access Level (Wintrac),Unit of Measurement,Event log when alarm code(s) set,Event Log When Parameter Changes?,Auto Log at Power ON?,Auto Log at Noon (12:05 PM)?,Additional Reqs,Documentation Notes,Access Level (WinTrac)
Railblazer,0x0199,evaporator fan 1 (right),table and graph,TRUE,TRUE,FALSE,no dependency,technician,,"56, 57, 58, 59, 264, 265, 267, 268, 273, 274, 275, 276, 277, 278, 526, 555",FALSE,FALSE,FALSE,event log only when applicable alarm code is set,"pc 13th nov 20: changed ""st name"" to correct nomenclature as requested by field team. system requirement #298, fracas tbc",
DEET,0x0200,roadside condenser fan motor,table only,TRUE,FALSE,FALSE,no dependency,user,,11:18; 102:604; 102:704; 2:10; 42:10,FALSE,FALSE,FALSE,,,
Nebula-Galaxy,0x0200,auxiliary heater contactor output zone 2,table only,TRUE,FALSE,FALSE,no dependency,technician,,317,FALSE,FALSE,FALSE,"when the high voltage is active in the unit, the synergy will give 12v to this auxiliary circuit",,
Nebula-Galaxy,0x0201,auxiliary heater contactor output zone 1,table only,TRUE,FALSE,FALSE,no dependency,technician,,317,FALSE,FALSE,FALSE,"when the high voltage is active in the unit, the synergy will give 12v to this auxiliary circuit",,
DEET,0x0201,curbside condenser fan motor,table only,TRUE,FALSE,FALSE,no dependency,user,,11:18; 102:604; 102:704; 2:10; 42:10,FALSE,FALSE,FALSE,,,
DEET,0x0202,evaporator low speed fan motor,table only,TRUE,FALSE,FALSE,no dependency,user,,217:24; 13:26; 13:32; 219:46;,FALSE,FALSE,FALSE,,,
Nebula-Galaxy,0x0202,evaporator fan relay zone 1,table only,FALSE,TRUE,FALSE,no dependency,technician,,112,FALSE,FALSE,FALSE,,,
DEET,0x0203,evaporator high speed fan motor,table only,TRUE,FALSE,FALSE,no dependency,user,,217:24; 13:26; 13:32; 219:46;,FALSE,FALSE,FALSE,,,
Nebula-Galaxy,0x0203,evaporator fan relay zone 2,table only,FALSE,TRUE,FALSE,no dependency,technician,,112,FALSE,FALSE,FALSE,,,
Navigator,0x0205,spare #1,table and graph,TRUE,FALSE,FALSE,spare 1 temperature sensor configuration = connected/enabled,,,49,FALSE,FALSE,FALSE,this parameter shall default not display.,no spare temp. sensor installed as default on navi. not initially supported at production launch.,user
Nebula-Galaxy,0x0205,evaporator coil temperature zone 2,table and graph,TRUE,FALSE,FALSE,no dependency,user,temperatures (◦c/◦f )mt zone 2,"2, 9",FALSE,FALSE,FALSE,,,
AMT,0x0205,spare #1,table and graph,TRUE,FALSE,FALSE,no dependency,user,"temperatures (◦c/◦f )
mt zone 1",49,FALSE,FALSE,FALSE,,"p.carr 11th july 22: 
no dependency at production launch. 

future scope (post launch): allow ""spare sensor"" to be configurable as ""installed/not installed"" via hmi/wintrac. dependency: only display this parameter in sw data log when spare temp. sensor is configured as installed",
DEET,0x0205,spare #1,table and graph,TRUE,FALSE,FALSE,spare 1 temperature sensor configuration = connected/enabled,user,,1:49,TRUE,FALSE,FALSE,this parameter shall default not display.,no spare temp. sensor installed as default on navi. not initially supported at production launch.,
Railblazer,0x0206,engine starter solenoid status,table only,FALSE,TRUE,FALSE,no dependency,technician,,,FALSE,FALSE,FALSE,,"p.carr 21st july 23 - this should be included in rb. 
rb team initially removed  - i am adding back. 
it is very helpful for amt to confirm during start sequence that starter motor engaged and is used on rb.",
DEET,0x0206,enginestartersolstatus,table only,FALSE,TRUE,FALSE,no dependency,technician,,,TRUE,FALSE,FALSE,log event: when starter output changes states,,
DEET,0x0209,active alarm,table only,TRUE,FALSE,FALSE,no dependency,user,,,FALSE,FALSE,FALSE,,,
Railblazer,0x0209,active alarm,table and graph,FALSE,TRUE,FALSE,no dependency,user,,,FALSE,FALSE,FALSE,,,
DEET,0x0260,compressor state,table only,TRUE,FALSE,FALSE,no dependency,user,,2:10; 42:10; 13:26; 42:93; 42:95; 42:99; 42:236,FALSE,FALSE,FALSE,,,
DEET,0x028c,hgbv duty cycle,table only,TRUE,FALSE,FALSE,no dependency,technician,,2:10; 42:10; 13:26; 42:93; 42:95; 42:99; 42:236,FALSE,FALSE,FALSE,,,
DEET,0x028d,liv duty cycle,table only,TRUE,FALSE,FALSE,no dependency,technician,,2:10; 42:10; 13:26; 42:93; 42:95; 42:99; 42:236,FALSE,FALSE,FALSE,,,
DEET,0x02de,economizer pressure,table and graph,TRUE,FALSE,FALSE,no dependency,technician,,,FALSE,FALSE,FALSE,,,
Nebula-Galaxy,0x02de,economizer pressure,table and graph,TRUE,FALSE,FALSE,no dependency,technician,pressures (psi/bar),88,FALSE,FALSE,FALSE,,,
DEET,0x02e0,battery charger input frequency,table only,TRUE,FALSE,FALSE,no dependency,technician,,,FALSE,FALSE,FALSE,,,
DEET,0x02e1,battery charger ac input voltage,table only,TRUE,FALSE,FALSE,no dependency,technician,,,FALSE,FALSE,FALSE,,,
DEET,0x02ea,battery charger status,table only,TRUE,FALSE,FALSE,no dependency,technician,,,FALSE,FALSE,FALSE,,,
DEET,0x02fb,economizer bypass valve cmd,table only,TRUE,FALSE,FALSE,no dependency,technician,,2:10; 42:10; 13:26; 42:93; 42:95; 42:99;,FALSE,FALSE,FALSE,,,
DEET,0x02fc,economizer liquid line solenoid cmd,table only,TRUE,FALSE,FALSE,no dependency,technician,,2:10; 42:10; 13:26; 42:93; 42:95; 42:99;,FALSE,FALSE,FALSE,,,
Nebula-Galaxy,0x02fc,economizer liquid line solenoid command,table only,FALSE,TRUE,FALSE,no dependency,technician,,"10,26,93,95",FALSE,FALSE,FALSE,econlls,,
DEET,0x02fd,heater1 cmd,table only,TRUE,FALSE,FALSE,no dependency,technician,,217:24; 217:530: 217:531,FALSE,FALSE,FALSE,,,
DEET,0x02fe,heater2 cmd,table only,TRUE,FALSE,FALSE,no dependency,technician,,217:24; 217:530: 217:531,FALSE,FALSE,FALSE,,,
Nebula-Galaxy,0x02ff,liquid injection valve command,table only,FALSE,TRUE,FALSE,no dependency,technician,,121,FALSE,FALSE,FALSE,liquid injection valve,,
AMT,0x0310,restart attempts counter code10 fmi4,table only,FALSE,TRUE,FALSE,no dependency,technician,,10,TRUE,FALSE,FALSE,,8th sept 22: added by p.carr to aid in diagnosis of code 10-4 probation duration suspect issues (following discussion/review with etc dev. team on how to diagnose further and for potential field reported issues),
DEET,0x0350,rtc current time,table only,TRUE,FALSE,FALSE,no dependency,user,,,FALSE,FALSE,FALSE,,,
AMT,0x0356,door open defrost - zone 1,table only,FALSE,TRUE,FALSE,no dependency,user,,,TRUE,FALSE,FALSE,,event log which indicates defrost request,
DEET,0x0360,heater1 duty cycle,table only,TRUE,FALSE,FALSE,no dependency,user,,217:24; 217:530: 217:531,FALSE,FALSE,FALSE,,,
DEET,0x0361,heater2 duty cycle,table only,TRUE,FALSE,FALSE,no dependency,user,,217:24; 217:530: 217:531,FALSE,FALSE,FALSE,,,
Nebula-Galaxy,0x0380,pretrip status,table only,FALSE,TRUE,FALSE,no dependency,technician,,28,FALSE,FALSE,FALSE,,,
AMT,0x0380,pretrip status,table only,FALSE,TRUE,FALSE,no dependency,user,,28,TRUE,FALSE,FALSE,,,
Navigator,0x0380,pretrip status,table only,FALSE,TRUE,FALSE,no dependency,,,,FALSE,FALSE,FALSE,log event when pretrip status is entered & exited/completed (more pretrip status's may be logged if applicable),,user
DEET,0x0380,pretrip status,table only,FALSE,TRUE,FALSE,no dependency,user,,,FALSE,FALSE,FALSE,log event when pretrip status is entered & exited/completed (more pretrip status's may be logged if applicable),"for deet, this tracks the running pretrip status only",
Railblazer,0x0380,pretrip status,table only,FALSE,TRUE,FALSE,no dependency,user,,,FALSE,FALSE,FALSE,log event when pretrip status is entered & exited/completed (more pretrip status's may be logged if applicable),,
Nebula-Galaxy,0x0387,pretrip test step,table only,FALSE,TRUE,FALSE,pretrip status (0x0380) == true,technician,,28,FALSE,FALSE,FALSE,,,
AMT,0x0387,pretrip test step,table only,FALSE,TRUE,FALSE,no dependency,technician,,,TRUE,FALSE,FALSE,,,
Railblazer,0x0387,pretrip test step,table only,FALSE,TRUE,FALSE,no dependency,technician,,,FALSE,FALSE,FALSE,,,
AMT,0x0397,flashload status,table only,FALSE,TRUE,FALSE,no dependency,technician,,,TRUE,FALSE,FALSE,,,
Railblazer,0x0397,flashload status,table only,FALSE,TRUE,FALSE,no dependency,technician,,,FALSE,FALSE,FALSE,,,
Navigator,0x03a3,pilot solenoid current draw,table only,FALSE,TRUE,FALSE,no dependency,,,52,FALSE,FALSE,FALSE,"event log only when applicable alarm code is set
units = amps","db - added requirement on 28th july 2021
db - added additional requirement for measurement to be logged in amps (18th nov 2021)",technician
AMT,0x03a3,hot gas solenoid z1 current drawn,table only,FALSE,TRUE,FALSE,no dependency,technician,,52,FALSE,FALSE,FALSE,,,
Railblazer,0x03a3,pilot solenoid current draw,table only,FALSE,TRUE,FALSE,no dependency,technician,,52,FALSE,FALSE,FALSE,"event log only when applicable alarm code is set
units = amps","db - added requirement on 28th july 2021
db - added additional requirement for measurement to be logged in amps (18th nov 2021)",
Nebula-Galaxy,0x03a4,hot gas bypass valve current drawn,table and graph,TRUE,FALSE,FALSE,no dependency,technician,,45,FALSE,FALSE,FALSE,,,
DEET,0x03a4,hgbv current drawn,table only,FALSE,TRUE,FALSE,no dependency,technician,,10:45,FALSE,FALSE,FALSE,"log on event based on the fault being set, as defined in column ""i""",,
Navigator,0x03a4,hgbv current draw,table only,FALSE,TRUE,FALSE,no dependency,,,45,FALSE,FALSE,FALSE,"event log only when applicable alarm code is set
units = amps","db - added requirement on 28th july 2021
db - added additional requirement for measurement to be logged in amps (18th nov 2021)",technician
AMT,0x03a4,hgbv current drawn,table only,FALSE,TRUE,FALSE,no dependency,technician,,45,FALSE,FALSE,FALSE,,,
Railblazer,0x03a4,hgbv current draw,table only,FALSE,TRUE,FALSE,no dependency,technician,,45,FALSE,FALSE,FALSE,"event log only when applicable alarm code is set
units = amps","db - added requirement on 28th july 2021
db - added additional requirement for measurement to be logged in amps (18th nov 2021)",
DEET,0x03a5,fuel solenoid current drawn,table only,FALSE,TRUE,FALSE,no dependency,technician,,24:529,FALSE,FALSE,FALSE,"log on event based on the fault being set, as defined in column ""i""",,
Railblazer,0x03a5,fuel solenoid current drawn,table only,FALSE,TRUE,FALSE,no dependency,technician,,24:529,FALSE,FALSE,FALSE,,,
Navigator,0x03a6,engine speed solenoid current draw,table only,FALSE,TRUE,FALSE,no dependency,,,40,FALSE,FALSE,FALSE,"event log only when applicable alarm code is set
units = amps","db - added requirement on 28th july 2021
db - added additional requirement for measurement to be logged in amps (18th nov 2021)",technician
AMT,0x03a7,intake air heater current drawn,table only,FALSE,TRUE,FALSE,no dependency,technician,,15,FALSE,FALSE,FALSE,,,
DEET,0x03a7,intake air heater current drawn,table only,FALSE,TRUE,FALSE,no dependency,technician,,102:816,FALSE,FALSE,FALSE,"log on event based on the fault being set, as defined in column ""i""",,
Navigator,0x03a7,intake air heater current draw,table only,FALSE,TRUE,FALSE,no dependency,,,15,FALSE,FALSE,FALSE,"event log only when applicable alarm code is set
units = amps","db - added requirement on 28th july 2021
db - added additional requirement for measurement to be logged in amps (18th nov 2021)",technician
DEET,0x03b3,engine operating state,table only,TRUE,FALSE,FALSE,no dependency,technician,,102:63,FALSE,FALSE,FALSE,,,
Railblazer,0x03b3,engine operating state,table only,FALSE,TRUE,FALSE,no dependency,technician,,"63, 763",FALSE,FALSE,FALSE,,p.carr 21st july 23 - added alarm code 763 to list of alarm codes to event log parameter when alarm is set.,
Railblazer,0x03b5,ecu engine oil level switch,table only,FALSE,TRUE,FALSE,no dependency,technician,,"19, 31, 63, 66",FALSE,FALSE,FALSE,,"p.carr 24th july 23 - added alarm code 19, 31, 63, 66  to list of alarm codes to event log parameter when alarm is set.",
DEET,0x03b5,ecu engine oil level switch,table only,TRUE,FALSE,FALSE,no dependency,technician,,,FALSE,FALSE,FALSE,,,
DEET,0x03b6,ecu engine oil pressure switch,table only,TRUE,FALSE,FALSE,no dependency,technician,,,FALSE,FALSE,FALSE,,,
Railblazer,0x03b6,ecu engine oil pressure switch,table only,FALSE,TRUE,FALSE,no dependency,technician,,"19, 31",FALSE,FALSE,FALSE,log when applicable alarm code is set,"p.carr 21st july 23 - added alarm code 19 to list of alarm codes to event log parameter when alarm is set. this parameter is only truly needed to log when alarms are set (refer to ""additional reqs"")",
Nebula-Galaxy,0x03b7,heater contactor feedback zone 2,table only,TRUE,FALSE,FALSE,no dependency,technician,,317,FALSE,FALSE,FALSE,,,
Nebula-Galaxy,0x03b8,heater contactor feedback zone 1,table only,TRUE,FALSE,FALSE,no dependency,technician,,317,FALSE,FALSE,FALSE,,,
Nebula-Galaxy,0x03c4,active control mode,table only,FALSE,TRUE,FALSE,no dependency,technician,,,FALSE,FALSE,FALSE,,,
DEET,0x042b,engine ambient air temperature,table only,TRUE,FALSE,FALSE,no dependency,technician,,,FALSE,FALSE,FALSE,,,
DEET,0x042e,barometric pressure,table only,TRUE,FALSE,FALSE,no dependency,technician,,,FALSE,FALSE,FALSE,,,
Railblazer,0x042f,barometric pressure,table only,FALSE,TRUE,FALSE,no dependency,technician,,not available,FALSE,FALSE,FALSE,,,
DEET,0x0430,fuel temperature,table only,TRUE,FALSE,FALSE,no dependency,technician,,102:607; 102:707,FALSE,FALSE,FALSE,,,
Railblazer,0x0430,fuel temperature,table only,FALSE,TRUE,FALSE,no dependency,technician,,102:607; 102:707,FALSE,FALSE,FALSE,,,
Railblazer,0x0432,engine starter mode,table only,FALSE,TRUE,FALSE,no dependency,technician,,not available,FALSE,FALSE,FALSE,,,
DEET,0x0432,engine starter mode,table only,FALSE,TRUE,FALSE,no dependency,technician,,,TRUE,FALSE,FALSE,"event log: when value changes, log new value",comes from ecu,
AMT,0x0437,bluebox noise constraint,table only,FALSE,TRUE,FALSE,noiseconstraintconfig<0xf911> = piek<1>,technician,,,TRUE,TRUE,FALSE,,,
AMT,0x043b,battery current - filtered,table and graph,TRUE,FALSE,FALSE,no dependency,technician,currents (a),"15, 45, 52, 61, 67, 105, 106, 107, 110, 112, 143, 522",FALSE,FALSE,FALSE,,filtered battery current,
Nebula-Galaxy,0x043c,truck/trailer id,header,FALSE,TRUE,TRUE,no dependency,technician,,,FALSE,FALSE,FALSE,,,
Nebula-Galaxy,0x0469,total temperature control protection hours,table and graph,FALSE,FALSE,FALSE,no dependency,technician,,,FALSE,FALSE,TRUE,,,
Navigator,0x048f,auto ambient mode,table only,FALSE,TRUE,FALSE,no dependency,,,,FALSE,FALSE,FALSE,log entry and exit from constraint of this feature (id 266),,user
Railblazer,0x048f,auto ambient mode,table only,FALSE,TRUE,FALSE,no dependency,user,,,FALSE,FALSE,FALSE,log entry and exit from constraint of this feature (id 266),,
AMT,0x048f,auto ambient (mode) active,table only,FALSE,TRUE,FALSE,no dependency,user,,,TRUE,FALSE,FALSE,,,
Railblazer,0x0490,charge equalization active,table only,FALSE,TRUE,FALSE,no dependency,technician,,,TRUE,FALSE,FALSE,event log whenever parameter spn state changes (id 350),event log which indicates when battery charge equalisation procedure has initiated/completed.,
Navigator,0x0490,charge equalization active,table only,FALSE,TRUE,FALSE,no dependency,,,,TRUE,FALSE,FALSE,event log whenever parameter spn state changes (id 350),event log which indicates when battery charge equalisation procedure has initiated/completed.,technician
AMT,0x0490,charge equalization active,table only,FALSE,TRUE,FALSE,no dependency,technician,,,TRUE,FALSE,FALSE,,event log which indicates when battery charge equalisation procedure has initiated/completed.,
AMT,0x049c,pretrip defrost - zone 1,table only,FALSE,TRUE,FALSE,no dependency,user,,,TRUE,FALSE,FALSE,,"event log which indicates defrost request
future (post launch scope)",
AMT,0x049e,start of trip,table only,FALSE,TRUE,FALSE,no dependency,user,,,TRUE,FALSE,FALSE,,,
Railblazer,0x049e,start of trip,table only,FALSE,TRUE,FALSE,no dependency,user,,,FALSE,FALSE,FALSE,log event if sot (start of trip) slected,,
Railblazer,0x049f,water in fuel status,table only,FALSE,TRUE,FALSE,no dependency,technician,,"516, 517",FALSE,FALSE,FALSE,,,
DEET,0x049f,water in fuel status,table only,FALSE,TRUE,FALSE,no dependency,user,,tbd,TRUE,FALSE,FALSE,event log: when status changes,,
Railblazer,0x04ae,ufd detected,table only,FALSE,TRUE,FALSE,no dependency,technician,,,FALSE,FALSE,FALSE,,,
AMT,0x04ae,ufd detected,table only,FALSE,TRUE,FALSE,no dependency,technician,,,TRUE,FALSE,FALSE,,,
AMT,0x04b2,service test defrost - zone 1,table only,FALSE,TRUE,FALSE,no dependency,user,,,TRUE,FALSE,FALSE,,"event log which indicates defrost request
future (post launch scope)",
AMT,0x04c0,sw download status,table only,FALSE,TRUE,FALSE,no dependency,technician,,,TRUE,FALSE,FALSE,,,
Railblazer,0x04c0,sw download status,table only,FALSE,TRUE,FALSE,no dependency,technician,,,FALSE,FALSE,FALSE,,,
AMT,0x04d2,third party 3a current draw,table only,TRUE,FALSE,FALSE,no dependency,technician,,"61, 159",FALSE,FALSE,FALSE,,"timed log event, very helpful for diagnosis on battery faults on short cycling cycle sentry (to determine if third party devices are connected to the dedicated power connection source).",
Navigator,0x04d2,third party 3a current draw,table only,TRUE,FALSE,FALSE,no dependency,,,"61, 159",FALSE,FALSE,FALSE,,"timed log event, very helpful for diagnosis on battery faults on short cycling cycle sentry (to determine if third party devices are connected to the dedicated power connection source). 
added spn allocation on 18th nov 20 alongside code implementation for pl2 release. 
db - updated name to include '3a'  on 28th july 2021",technician
Railblazer,0x04d2,third party 3a current draw,table only,TRUE,FALSE,FALSE,no dependency,technician,,"61, 159",FALSE,FALSE,FALSE,,"timed log event, very helpful for diagnosis on battery faults on short cycling cycle sentry (to determine if third party devices are connected to the dedicated power connection source). 
added spn allocation on 18th nov 20 alongside code implementation for pl2 release. 
db - updated name to include '3a'  on 28th july 2021",
DEET,0x04d3,liv current drawn,table only,FALSE,TRUE,FALSE,no dependency,technician,,0.500694444,FALSE,FALSE,FALSE,"log on event based on the fault being set, as defined in column ""i""",,
Nebula-Galaxy,0x04d3,liquid injection valve current drawn,table and graph,TRUE,FALSE,FALSE,no dependency,technician,,121,FALSE,FALSE,FALSE,,,
DEET,0x04e1,system phase 1 true current,table only,TRUE,FALSE,FALSE,no dependency,technician,,23:527; 220:321; 220:323; 220:324; 220:326; 220:327; 33:366,FALSE,FALSE,FALSE,,,
DEET,0x04e2,system phase 2 true current,table only,TRUE,FALSE,FALSE,no dependency,technician,,23:527; 220:321; 220:323; 220:324; 220:326; 220:327; 33:366,FALSE,FALSE,FALSE,,,
DEET,0x04e3,system phase 3 true current,table only,TRUE,FALSE,FALSE,no dependency,technician,,23:527; 220:321; 220:323; 220:324; 220:326; 220:327; 33:366,FALSE,FALSE,FALSE,,,
DEET,0x04e4,motor phase 1 true current,table only,TRUE,FALSE,FALSE,no dependency,technician,,23:527; 220:321; 220:323; 220:324; 220:326; 220:327; 33:366,FALSE,FALSE,FALSE,,,
DEET,0x04e5,motor phase 2 true current,table only,TRUE,FALSE,FALSE,no dependency,technician,,23:527; 220:321; 220:323; 220:324; 220:326; 220:327; 33:366,FALSE,FALSE,FALSE,,,
DEET,0x04e6,motor phase 3 true current,table only,TRUE,FALSE,FALSE,no dependency,technician,,23:527; 220:321; 220:323; 220:324; 220:326; 220:327; 33:366,FALSE,FALSE,FALSE,,,
DEET,0x04e7,system phase pair shift,table only,TRUE,FALSE,FALSE,no dependency,technician,,23:527; 220:321; 220:323; 220:324; 220:326; 220:327; 33:366,FALSE,FALSE,FALSE,,,
DEET,0x04e8,motor phase pair shift,table only,TRUE,FALSE,FALSE,no dependency,technician,,23:527; 220:321; 220:323; 220:324; 220:326; 220:327; 33:366,FALSE,FALSE,FALSE,,,
DEET,0x04eb,system phase pair average frequency,table only,TRUE,FALSE,FALSE,no dependency,technician,,23:527; 220:321; 220:323; 220:324; 220:326; 220:327; 33:366,FALSE,FALSE,FALSE,,,
DEET,0x04ee,motor phase pair average frequency,table only,TRUE,FALSE,FALSE,no dependency,technician,,23:527; 220:321; 220:323; 220:324; 220:326; 220:327; 33:366,FALSE,FALSE,FALSE,,,
AMT,0x04ff,osp profile active,table only,FALSE,TRUE,FALSE,no dependency,technician,,,TRUE,FALSE,FALSE,,,
Railblazer,0x04ff,osp profile active,table only,FALSE,TRUE,FALSE,no dependency,technician,,,FALSE,FALSE,FALSE,,,
DEET,0x0514,pretrip status (non-running),table only,FALSE,TRUE,FALSE,no dependency,user,,,FALSE,FALSE,FALSE,log event when pretrip status is entered & exited/completed (more pretrip status's may be logged if applicable),"for deet, this tracks the non-running pretrip status only",
Navigator,0x0517,alert defrost,table only,FALSE,TRUE,FALSE,no dependency,,,,TRUE,FALSE,FALSE,log event if parameter value changes.,db - added 28th july 2021,user
Railblazer,0x0517,alert defrost,table only,FALSE,TRUE,FALSE,no dependency,user,,,TRUE,FALSE,FALSE,log event if parameter value changes.,"db - added 28th july 2021
p.carr 21st july 23: added missing acronym to list - altdf",
AMT,0x0517,alert defrost - zone 1,table only,FALSE,TRUE,FALSE,no dependency,user,,,TRUE,FALSE,FALSE,,event log which indicates defrost request,
AMT,0x0538,wake reason,table only,FALSE,TRUE,FALSE,no dependency,technician,,,TRUE,TRUE,FALSE,,,
Railblazer,0x0538,wake reason,table only,FALSE,TRUE,FALSE,no dependency,technician,,,FALSE,FALSE,FALSE,,,
Railblazer,0x0541,component flashload selection,table only,FALSE,TRUE,FALSE,no dependency,technician,,,FALSE,FALSE,FALSE,,,
AMT,0x0541,component flashload selection,table only,FALSE,TRUE,FALSE,no dependency,technician,,,TRUE,FALSE,FALSE,,,
DEET,0x0548,engine break-in status,table only,FALSE,TRUE,FALSE,no dependency,technician,,,FALSE,FALSE,FALSE,"log event when a change in engine break-in status only for failed, completed, or timed out.","did not include enumerations for 0, 1, or 2 (unavilable, ready, and loading). 
3	failed
4	completed
5	timed_out",
Railblazer,0x0548,enginebreakinmode,table only,FALSE,TRUE,FALSE,no dependency,technician,,not available,FALSE,FALSE,FALSE,,,
Railblazer,0x0578,engine break-in complete,table only,FALSE,TRUE,FALSE,no dependency,technician,,,FALSE,FALSE,FALSE,log completed time when event log for engine break-in status (0x0548) occurs.,,
Navigator,0x0584,third party 10a current draw,table only,TRUE,FALSE,FALSE,no dependency,,,"61, 159",FALSE,FALSE,FALSE,,"timed log event, very helpful for diagnosis on battery faults on short cycling cycle sentry (to determine if third party devices are connected to the dedicated power connection source). 
added spn on 14thjune 2021 as part of pl2.2",technician
AMT,0x0584,third party 10a current draw,table only,TRUE,FALSE,FALSE,no dependency,technician,,"61, 159",FALSE,FALSE,FALSE,,"timed log event, very helpful for diagnosis on battery faults on short cycling cycle sentry (to determine if third party devices are connected to the dedicated power connection source).",
Railblazer,0x0587,third party 15a current draw,table only,TRUE,FALSE,FALSE,no dependency,technician,,"61, 159",FALSE,FALSE,FALSE,,"timed log event, very helpful for diagnosis on battery faults on short cycling cycle sentry (to determine if third party devices are connected to the dedicated power connection source). 
added spn on 14thjune 2021 as part of pl2.2",
AMT,0x0587,third party 15a current draw,table only,TRUE,FALSE,FALSE,no dependency,technician,,"61, 159",FALSE,FALSE,FALSE,,"timed log event, very helpful for diagnosis on battery faults on short cycling cycle sentry (to determine if third party devices are connected to the dedicated power connection source).",
Navigator,0x0587,third party 15a current draw,table only,TRUE,FALSE,FALSE,no dependency,,,"61, 159",FALSE,FALSE,FALSE,,"timed log event, very helpful for diagnosis on battery faults on short cycling cycle sentry (to determine if third party devices are connected to the dedicated power connection source). 
added spn on 14thjune 2021 as part of pl2.2",technician
Navigator,0x058a,third party 2a current draw,table only,TRUE,FALSE,FALSE,no dependency,,,"61, 159",FALSE,FALSE,FALSE,,"timed log event, very helpful for diagnosis on battery faults on short cycling cycle sentry (to determine if third party devices are connected to the dedicated power connection source). 
added spn on 14thjune 2021 as part of pl2.2",technician
AMT,0x058a,third party 2a current draw,table only,TRUE,FALSE,FALSE,no dependency,technician,,"61, 159",FALSE,FALSE,FALSE,,"timed log event, very helpful for diagnosis on battery faults on short cycling cycle sentry (to determine if third party devices are connected to the dedicated power connection source).",
Nebula-Galaxy,0x0593,radiator coolant level switch,table only,FALSE,TRUE,FALSE,no dependency,technician,,37,FALSE,FALSE,FALSE,,,
Nebula-Galaxy,0x0594,damper solenoid,table only,FALSE,TRUE,FALSE,no dependency,technician,,tbd,FALSE,FALSE,FALSE,,,
Nebula-Galaxy,0x0595,water pump on/off switch,table only,FALSE,TRUE,FALSE,no dependency,technician,,205,FALSE,FALSE,FALSE,,,
AMT,0x059d,delta t defrost - zone 1,table only,FALSE,TRUE,FALSE,no dependency,user,,,TRUE,FALSE,FALSE,,event log which indicates defrost request,
AMT,0x05a5,condenser inlet solenoid current drawn,table only,FALSE,TRUE,FALSE,no dependency,technician,,107,FALSE,FALSE,FALSE,,,
Nebula-Galaxy,0x05a6,liquid line solenoid current drawn zone 1,table and graph,TRUE,FALSE,FALSE,no dependency,technician,,67,FALSE,FALSE,FALSE,,,
AMT,0x05a6,liquid line solenoid z1 current drawn,table only,FALSE,TRUE,FALSE,no dependency,technician,,67,FALSE,FALSE,FALSE,,,
AMT,0x05a7,suction line solenoid z1 current drawn,table only,FALSE,TRUE,FALSE,no dependency,technician,,110,FALSE,FALSE,FALSE,,,
AMT,0x05a8,receiver tank pressure solenoid current drawn,table only,FALSE,TRUE,FALSE,no dependency,technician,,105,FALSE,FALSE,FALSE,,,
AMT,0x05ad,purge valve current drawn,table only,FALSE,TRUE,FALSE,no dependency,technician,,106,FALSE,FALSE,FALSE,,,
AMT,0x05ae,return air temperature - zone 2,table and graph,TRUE,FALSE,FALSE,zoneconfiguration<0xf824> is greater than 1,user,"temperatures (◦c/◦f )
mt zone 2","3, 280",FALSE,FALSE,FALSE,,,
AMT,0x05af,discharge air temperature - zone 2,table and graph,TRUE,FALSE,FALSE,zoneconfiguration<0xf824> is greater than 1,user,"temperatures (◦c/◦f )
mt zone 2","4, 280",FALSE,FALSE,FALSE,,,
Nebula-Galaxy,0x05af,discharge air temperature zone 2,table and graph,TRUE,FALSE,FALSE,no dependency,technician,temperatures (◦c/◦f )mt zone 2,4,FALSE,FALSE,FALSE,,,
AMT,0x05b0,evaporator coil temperature - zone 2,table and graph,TRUE,FALSE,FALSE,zoneconfiguration<0xf824> is greater than 1,user,"temperatures (◦c/◦f )
mt zone 2","2, 9, 280",FALSE,FALSE,FALSE,,,
Navigator,0x05cc,electric motor rotation,table only,FALSE,TRUE,FALSE,no dependency,,,"10, 21, 22, 23, 24, 26, 32, 48, 273, 274, 276, 277, 526, 555",FALSE,FALSE,FALSE,pc 27th may 2021 - new spn to be logged as event log to support hpe req. id 5236 (421 - electric motor rotation - logging/reporting),"positive (0)   - represents counter clockwise rotation (default setting)
negative (1) - represents clockwise rotation",technician
Railblazer,0x05cc,electric motor rotation,table only,FALSE,TRUE,FALSE,no dependency,technician,,"10, 21, 22, 23, 24, 26, 32, 48, 273, 274, 276, 277, 526, 555",FALSE,FALSE,FALSE,pc 27th may 2021 - new spn to be logged as event log to support hpe req. id 5236 (421 - electric motor rotation - logging/reporting),"positive (0)   - represents counter clockwise rotation (default setting)
negative (1) - represents clockwise rotation",
AMT,0x05cc,electric motor rotation,table only,FALSE,TRUE,FALSE,no dependency,technician,,"7, 21, 22, 23, 24, 26, 32, 36, 48, 273, 274, 276, 277, 526, 555",TRUE,FALSE,FALSE,,"positive (0)   - represents counter clockwise rotation (default setting)
negative (1) - represents clockwise rotation",
Nebula-Galaxy,0x05d1,combo device control dc/ac converter,table only,FALSE,TRUE,FALSE,no dependency,technician,,579,FALSE,FALSE,FALSE,,,
